Nom^Equip^Posicio^Heigth^Weigth^Edat
Geovany Soto^CHC^Base^196.11^84.03^24
Scott Moore^CHC^Pivot^198.81^77.56^23
Derrek Lee^CHC^Pivot^206.86^105.57^31
Ryan Theriot^CHC^Aler^190.75^75.41^27
Ronny Cedeno^CHC^Ala-pivot^193.42^77.56^24
Aramis Ramirez^CHC^Aler^196.11^92.65^29
Cesar Izturis^CHC^Aler^185.37^75.41^27
Alfonso Soriano^CHC^Escorta^196.11^77.56^31
Jacque Jones^CHC^Escorta^188.06^84.03^32
Daryle Ward^CHC^Escorta^198.81^99.11^32
Cliff Floyd^CHC^Escorta^204.17^99.11^34
Mark DeRosa^CHC^Escorta^196.11^88.34^32
Matt Murton^CHC^Escorta^196.11^92.65^25
Buck Coats^CHC^Escorta^201.5^84.03^25
Angel Pagan^CHC^Escorta^196.11^77.56^26
Sean Marshall^CHC^Base^212.24^88.34^24
Carlos Marmol^CHC^Base^198.81^77.56^24
Ryan O'Malley^CHC^Base^196.11^81.87^27
Juan Mateo^CHC^Base^198.81^77.56^24
Rich Hill^CHC^Base^206.86^81.87^27
Angel Guzman^CHC^Base^201.5^81.87^25
Wade Miller^CHC^Base^198.81^94.8^30
Jason Marquis^CHC^Base^196.11^90.49^29
Carlos Zambrano^CHC^Base^206.86^109.88^26
Ted Lilly^CHC^Base^196.11^81.87^31
Mark Prior^CHC^Base^206.86^99.11^26
Neal Cotts^CHC^Pivot^198.81^86.18^27
Will Ohman^CHC^Pivot^198.81^88.34^30
Scott Eyre^CHC^Pivot^196.11^90.49^35
Kerry Wood^CHC^Pivot^206.86^96.96^30
Ryan Dempster^CHC^Pivot^198.81^92.65^30
Bob Howry^CHC^Pivot^206.86^94.8^34
Mike Wuertz^CHC^Pivot^201.5^88.34^28
Roberto Novoa^CHC^Pivot^206.86^86.18^28
Chris Snyder^ARZ^Base^201.5^94.8^26
Miguel Montero^ARZ^Base^190.75^84.89^24
Conor Jackson^ARZ^Pivot^198.81^96.96^25
Robby Hammock^ARZ^Pivot^188.06^80.58^30
Tony Clark^ARZ^Pivot^212.24^105.57^35
Orlando Hudson^ARZ^Aler^193.42^79.72^29
Stephen Drew^ARZ^Ala-pivot^193.42^79.72^24
Alberto Callaspo^ARZ^Ala-pivot^188.06^75.41^24
Chad Tracy^ARZ^Aler^198.81^86.18^27
Chris Young^ARZ^Escorta^198.81^77.56^23
Scott Hairston^ARZ^Escorta^193.42^81.01^27
Carlos Quentin^ARZ^Escorta^196.11^96.96^25
Jeff DaVanon^ARZ^Escorta^193.42^86.18^33
Eric Byrnes^ARZ^Escorta^198.81^90.49^31
Livan Hernandez^ARZ^Base^198.81^105.57^32
Doug Davis^ARZ^Base^204.17^91.78^31
Randy Johnson^ARZ^Base^220.29^99.54^43
Juan Cruz^ARZ^Base^198.81^71.1^28
Brandon Webb^ARZ^Base^198.81^98.25^28
Enrique Gonzalez^ARZ^Base^188.06^90.49^25
Dana Eveland^ARZ^Base^196.11^107.73^23
Brandon Medders^ARZ^Pivot^196.11^82.3^27
Tony Pe?a^ARZ^Pivot^198.81^81.87^25
Doug Slaten^ARZ^Pivot^206.86^86.18^27
Edgar Gonzalez^ARZ^Pivot^193.42^92.65^24
Jose Valverde^ARZ^Pivot^204.17^109.45^28
Jorge Julio^ARZ^Pivot^196.11^99.97^28
Brandon Lyon^ARZ^Pivot^196.11^77.56^28
Miguel Olivo^FLA^Base^193.42^92.65^29
Matt Treanor^FLA^Base^198.81^94.8^31
Mike Jacobs^FLA^Pivot^198.81^77.56^26
Dan Uggla^FLA^Aler^190.75^86.18^27
Robert Andino^FLA^Ala-pivot^193.42^73.26^23
Hanley Ramirez^FLA^Ala-pivot^201.5^84.03^23
Miguel Cabrera^FLA^Aler^198.81^90.49^24
Aaron Boone^FLA^Aler^198.81^86.18^34
Joe Borchard^FLA^Escorta^206.86^94.8^28
Alfredo Amezaga^FLA^Escorta^188.06^71.1^29
Cody Ross^FLA^Escorta^190.75^77.56^26
Josh Willingham^FLA^Escorta^196.11^86.18^28
Jeremy Hermida^FLA^Escorta^204.17^86.18^23
Eric Reed^FLA^Escorta^190.75^73.26^26
Reggi Abercrombie^FLA^Escorta^201.5^96.52^27
Ricky Nolasco^FLA^Base^198.81^94.8^24
Anibal Sanchez^FLA^Base^193.42^77.56^23
Scott Olsen^FLA^Base^204.17^85.32^23
Josh Johnson^FLA^Base^212.24^103.42^23
Dontrelle Willis^FLA^Base^204.17^102.99^25
Logan Kensing^FLA^Pivot^196.11^79.72^25
Sergio Mitre^FLA^Pivot^204.17^90.49^26
Kevin Gregg^FLA^Pivot^209.55^94.8^29
Travis Bowyer^FLA^Pivot^201.5^86.18^26
Renyel Pinto^FLA^Pivot^204.17^84.03^25
Randy Messenger^FLA^Pivot^193.42^94.8^26
Yusmeiro Petit^FLA^Pivot^193.42^99.11^22
Carlos Martinez^FLA^Pivot^196.11^73.26^25
Taylor Tankersley^FLA^Pivot^196.11^94.8^24
Henry Owens^FLA^Pivot^201.5^99.11^28
Jose Garcia^FLA^Pivot^190.75^71.1^22
Matt Lindstrom^FLA^Pivot^204.17^88.34^27
Javier Valentin^CIN^Base^188.06^82.74^31
Chad Moeller^CIN^Base^201.5^90.49^32
David Ross^CIN^Base^198.81^88.34^30
Joey Votto^CIN^Pivot^201.5^86.18^23
Scott Hatteberg^CIN^Pivot^196.11^90.49^37
Brandon Phillips^CIN^Aler^190.75^79.72^26
Juan Castro^CIN^Ala-pivot^190.75^84.03^35
Alex Gonzalez^CIN^Ala-pivot^193.42^87.04^30
Mark Bellhorn^CIN^Aler^196.11^88.34^33
Edwin Encarnacion^CIN^Aler^196.11^84.03^24
Jeff Keppinger^CIN^Aler^193.42^77.56^27
Norris Hopper^CIN^Escorta^185.37^86.18^28
Chris Denorfia^CIN^Escorta^196.11^79.72^27
Adam Dunn^CIN^Escorta^209.55^103.42^27
Bubba Crosby^CIN^Escorta^190.75^79.72^31
Jeff Conine^CIN^Escorta^196.11^94.8^41
Ken Griffey Jr.^CIN^Escorta^201.5^88.34^37
Josh Hamilton^CIN^Escorta^204.17^88.34^26
Ryan Freel^CIN^Escorta^188.06^77.56^31
Kyle Lohse^CIN^Base^198.81^86.61^28
Bronson Arroyo^CIN^Base^206.86^81.87^30
Eric Milton^CIN^Base^201.5^89.63^32
Aaron Harang^CIN^Base^212.24^103.42^29
Kirk Saarloos^CIN^Base^193.42^94.8^28
Elizardo Ramirez^CIN^Base^193.42^77.56^24
Todd Coffey^CIN^Pivot^206.86^99.11^26
Brian Shackelford^CIN^Pivot^196.11^84.03^30
Bill Bray^CIN^Pivot^201.5^92.65^24
Bobby Livingston^CIN^Pivot^201.5^81.87^24
Matt Belisle^CIN^Pivot^201.5^84.03^27
Gary Majewski^CIN^Pivot^196.11^92.65^27
Mike Stanton^CIN^Pivot^196.11^92.65^40
Brad Salmon^CIN^Pivot^204.17^94.8^27
Jared Burton^CIN^Pivot^206.86^94.8^26
David Weathers^CIN^Pivot^201.5^99.11^37
Rheal Cormier^CIN^Pivot^188.06^84.03^40
Yorvit Torrealba^COL^Base^190.75^81.87^29
Chris Iannetta^COL^Base^190.75^84.03^24
Alvin Colina^COL^Base^201.5^90.06^25
Todd Helton^COL^Pivot^198.81^87.91^34
Jamey Carroll^COL^Aler^185.37^73.26^33
Kaz Matsui^COL^Aler^188.06^79.72^31
Troy Tulowitzki^COL^Ala-pivot^201.5^88.34^22
Clint Barmes^COL^Ala-pivot^193.42^75.41^28
Garrett Atkins^COL^Aler^201.5^90.49^27
Ryan Spilborghs^COL^Escorta^196.11^81.87^27
Cory Sullivan^COL^Escorta^193.42^77.56^28
Jeff Salazar^COL^Escorta^193.42^77.56^26
Willy Taveras^COL^Escorta^193.42^68.95^25
Matt Holliday^COL^Escorta^204.17^101.26^27
Brad Hawpe^COL^Escorta^201.5^86.18^28
Jeff Baker^COL^Escorta^198.81^90.49^26
Javy Lopez^COL^Aler^201.5^96.52^36
Byung-Hyun Kim^COL^Base^185.37^77.56^28
Rodrigo Lopez^COL^Base^196.11^81.87^31
Brian Lawrence^COL^Base^193.42^84.89^31
Josh Fogg^COL^Base^193.42^87.48^30
Aaron Cook^COL^Base^201.5^88.34^28
Denny Bautista^COL^Base^206.86^73.26^27
Ubaldo Jimenez^COL^Base^204.17^86.18^23
Jason Hirsh^COL^Base^214.93^107.73^25
Jeff Francis^COL^Base^206.86^86.18^26
Taylor Buchholz^COL^Base^204.17^94.8^25
Ryan Speier^COL^Pivot^212.24^86.18^28
Ramon Ramirez^COL^Pivot^190.75^81.87^26
Manny Corpas^COL^Pivot^201.5^73.26^24
Juan Morillo^COL^Pivot^196.11^81.87^23
Brian Fuentes^COL^Pivot^204.17^94.8^32
LaTroy Hawkins^COL^Pivot^206.86^92.65^34
Tom Martin^COL^Pivot^196.11^88.77^37
Jeremy Affeldt^COL^Pivot^204.17^92.65^28
Paul Lo Duca^NYM^Base^188.06^79.72^35
Ramon Castro^NYM^Base^201.5^101.26^31
Julio Franco^NYM^Pivot^196.11^81.01^49
Carlos Delgado^NYM^Pivot^201.5^99.11^35
Jose Valentin^NYM^Aler^188.06^84.03^37
Anderson Hernandez^NYM^Aler^185.37^72.39^24
Damion Easley^NYM^Ala-pivot^190.75^81.87^37
Jose Reyes^NYM^Ala-pivot^193.42^68.95^24
David Wright^NYM^Aler^193.42^86.18^24
Ben Johnson^NYM^Escorta^196.11^86.18^26
Endy Chavez^NYM^Escorta^188.06^81.44^29
David Newhan^NYM^Escorta^188.06^77.56^33
Carlos Beltran^NYM^Escorta^196.11^81.87^30
Shawn Green^NYM^Escorta^204.17^86.18^34
Moises Alou^NYM^Escorta^201.5^94.8^41
Lastings Milledge^NYM^Escorta^193.42^80.58^22
Alay Soler^NYM^Base^196.11^103.42^27
Mike Pelfrey^NYM^Base^212.24^81.87^23
Pedro Martinez^NYM^Base^190.75^77.56^35
Tom Glavine^NYM^Base^193.42^79.72^41
Chan Ho Park^NYM^Base^198.81^90.49^34
Orlando Hernandez^NYM^Base^198.81^94.8^37
Dave Williams^NYM^Base^198.81^94.37^28
Oliver Perez^NYM^Base^193.42^81.87^26
John Maine^NYM^Base^204.17^83.17^26
Marcos Carvajal^NYM^Pivot^204.17^75.41^23
Ambiorix Burgos^NYM^Pivot^193.42^77.56^23
Jason Vargas^NYM^Pivot^193.42^92.65^24
Jon Adkins^NYM^Pivot^190.75^90.49^30
Juan Padilla^NYM^Pivot^193.42^86.18^30
Duaner Sanchez^NYM^Pivot^193.42^81.87^27
Pedro Feliciano^NYM^Pivot^188.06^79.72^31
Aaron Heilman^NYM^Pivot^206.86^94.8^28
Jorge Sosa^NYM^Pivot^198.81^73.26^30
Scott Schoeneweis^NYM^Pivot^193.42^84.03^33
Guillermo Mota^NYM^Pivot^204.17^88.34^34
Billy Wagner^NYM^Pivot^190.75^84.03^36
Philip Humber^NYM^Pivot^204.17^90.49^24
Brad Ausmus^HOU^Base^190.75^81.87^38
Humberto Quintero^HOU^Base^196.11^81.87^28
Hector Gimenez^HOU^Base^188.06^77.56^24
Lance Berkman^HOU^Pivot^196.11^94.8^31
Mike Lamb^HOU^Pivot^196.11^81.87^32
Mark Loretta^HOU^Aler^193.42^80.15^36
Craig Biggio^HOU^Aler^190.75^79.72^41
Brooks Conrad^HOU^Aler^190.75^81.87^27
Chris Burke^HOU^Aler^190.75^77.56^27
Eric Bruntlett^HOU^Aler^193.42^81.87^29
Adam Everett^HOU^Ala-pivot^193.42^73.26^30
Morgan Ensberg^HOU^Aler^198.81^90.49^32
Carlos Lee^HOU^Escorta^198.81^103.42^31
Jason Lane^HOU^Escorta^198.81^94.8^30
Orlando Palmeiro^HOU^Escorta^190.75^77.56^38
Luke Scott^HOU^Escorta^193.42^90.49^29
Charlton Jimerson^HOU^Escorta^201.5^90.49^27
Fernando Nieve^HOU^Base^193.42^84.03^25
Wandy Rodriguez^HOU^Base^190.75^68.95^28
Brandon Backe^HOU^Base^193.42^77.56^29
Matt Albers^HOU^Base^193.42^88.34^24
Woody Williams^HOU^Base^193.42^86.18^41
Roy Oswalt^HOU^Base^193.42^79.72^30
Jason Jennings^HOU^Base^198.81^105.57^29
Miguel Asencio^HOU^Pivot^198.81^81.87^26
Brad Lidge^HOU^Pivot^206.86^90.49^30
Trever Miller^HOU^Pivot^201.5^86.18^34
David Borkowski^HOU^Pivot^196.11^86.18^30
Dan Wheeler^HOU^Pivot^201.5^95.66^29
Paul Estrada^HOU^Pivot^196.11^92.65^24
Lincoln Holdzkom^HOU^Pivot^204.17^103.42^25
Chris Sampson^HOU^Pivot^193.42^73.26^29
Chad Qualls^HOU^Pivot^206.86^94.8^29
Ezequiel Astacio^HOU^Pivot^201.5^67.22^27
Mike Lieberthal^LA^Base^193.42^81.87^35
Russell Martin^LA^Base^190.75^87.04^24
Olmedo Saenz^LA^Pivot^190.75^95.23^36
James Loney^LA^Pivot^201.5^86.18^23
Nomar Garciaparra^LA^Pivot^193.42^81.87^34
Jeff Kent^LA^Aler^196.11^90.49^39
Ramon Martinez^LA^Aler^196.11^81.87^34
Marlon Anderson^LA^Aler^190.75^86.18^33
Rafael Furcal^LA^Ala-pivot^188.06^71.1^29
Wilson Betemit^LA^Aler^201.5^81.87^27
Andy LaRoche^LA^Aler^190.75^79.72^23
Matt Kemp^LA^Escorta^204.17^99.11^22
Andre Ethier^LA^Escorta^196.11^89.63^25
Delwyn Young^LA^Escorta^182.68^90.06^25
Jason Repko^LA^Escorta^190.75^75.41^26
Juan Pierre^LA^Escorta^193.42^77.56^30
Luis Gonzalez^LA^Escorta^198.81^86.18^39
Jason Schmidt^LA^Base^206.86^88.34^34
Randy Wolf^LA^Base^193.42^86.18^31
Brad Penny^LA^Base^204.17^107.73^29
Derek Lowe^LA^Base^209.55^90.49^34
Mark Hendrickson^LA^Base^217.6^99.11^33
Chad Billingsley^LA^Base^193.42^105.14^23
Takashi Saito^LA^Pivot^196.11^87.04^37
Jonathan Broxton^LA^Pivot^204.17^103.42^23
Hong-Chih Kuo^LA^Pivot^193.42^86.18^26
Eric Stults^LA^Pivot^193.42^92.65^27
Chin-Hui Tsao^LA^Pivot^198.81^76.27^26
Tim Hamulack^LA^Pivot^204.17^90.49^30
Yhency Brazoban^LA^Pivot^196.11^73.26^27
Brett Tomko^LA^Pivot^204.17^92.65^34
Joe Beimel^LA^Pivot^201.5^93.51^30
Elmer Dessens^LA^Pivot^188.06^85.32^36
Ryan Budde^PHI^Base^190.75^86.18^28
Rod Barajas^PHI^Base^198.81^94.8^31
Carlos Ruiz^PHI^Base^193.42^73.26^28
Chris Coste^PHI^Base^196.11^86.18^34
Ryan Howard^PHI^Pivot^204.17^99.11^27
Wes Helms^PHI^Pivot^204.17^99.54^31
Chase Utley^PHI^Aler^196.11^78.86^28
Danny Sandoval^PHI^Aler^190.75^82.74^28
Jimmy Rollins^PHI^Ala-pivot^182.68^71.96^28
Abraham Nu?ez^PHI^Aler^190.75^81.87^31
Michael Bourn^PHI^Escorta^190.75^77.56^24
Chris Roberson^PHI^Escorta^198.81^77.56^28
Jayson Werth^PHI^Escorta^206.86^92.65^28
Shane Victorino^PHI^Escorta^185.37^68.95^26
Aaron Rowand^PHI^Escorta^193.42^88.34^30
Pat Burrell^PHI^Escorta^204.17^96.09^30
Greg Dobbs^PHI^Aler^196.11^88.34^29
Cole Hamels^PHI^Base^201.5^75.41^23
Alfredo Simon^PHI^Base^204.17^73.26^26
Scott Mathieson^PHI^Base^201.5^81.87^23
Freddy Garcia^PHI^Base^204.17^103.42^32
Jamie Moyer^PHI^Base^193.42^75.41^44
Jon Lieber^PHI^Base^198.81^99.11^37
Brett Myers^PHI^Base^204.17^96.09^27
Adam Eaton^PHI^Base^198.81^84.46^29
Geoff Geary^PHI^Pivot^193.42^71.96^31
Clay Condrey^PHI^Pivot^201.5^84.03^31
Ryan Madson^PHI^Pivot^209.55^81.87^27
Antonio Alfonseca^PHI^Pivot^206.86^107.73^35
Tom Gordon^PHI^Pivot^188.06^81.87^39
Brian Sanches^PHI^Pivot^193.42^81.87^29
Jim Ed Warden^PHI^Pivot^212.24^81.87^28
Anderson Garcia^PHI^Pivot^198.81^73.26^26
Eude Brito^PHI^Pivot^190.75^68.95^29
Fabio Castro^PHI^Pivot^182.68^64.64^22
Matt Smith^PHI^Pivot^206.86^96.96^28
Damian Miller^MLW^Base^201.5^94.8^37
Johnny Estrada^MLW^Base^190.75^90.06^31
Mike Rivera^MLW^Base^193.42^90.49^30
J.D. Closser^MLW^Base^188.06^75.84^27
Prince Fielder^MLW^Pivot^193.42^112.04^23
Rickie Weeks^MLW^Aler^193.42^84.03^24
Tony Graffanino^MLW^Aler^196.11^81.87^35
Craig Counsell^MLW^Ala-pivot^193.42^79.29^37
J.J. Hardy^MLW^Ala-pivot^198.81^77.56^25
Bill Hall^MLW^Ala-pivot^193.42^84.03^27
Vinny Rottino^MLW^Aler^193.42^84.03^27
Corey Koskie^MLW^Aler^201.5^94.37^34
Kevin Mench^MLW^Escorta^193.42^96.96^29
Geoff Jenkins^MLW^Escorta^196.11^91.35^33
Brady Clark^MLW^Escorta^198.81^87.04^34
Tony Gwynn Jr.^MLW^Escorta^193.42^79.72^24
Corey Hart^MLW^Escorta^209.55^86.18^25
Gabe Gross^MLW^Escorta^201.5^90.06^27
Laynce Nix^MLW^Escorta^193.42^86.18^26
Drew Anderson^MLW^Escorta^198.81^84.03^26
Claudio Vargas^MLW^Base^201.5^98.25^29
Chris Capuano^MLW^Base^201.5^90.49^29
Ben Hendrickson^MLW^Base^204.17^81.87^26
Dave Bush^MLW^Base^198.81^91.35^27
Carlos Villanueva^MLW^Base^198.81^81.87^23
Ben Sheets^MLW^Base^196.11^93.94^29
Jeff Suppan^MLW^Base^198.81^94.8^32
Brian Shouse^MLW^Pivot^190.75^81.87^38
Francisco Cordero^MLW^Pivot^198.81^101.26^32
Derrick Turnbow^MLW^Pivot^201.5^90.49^29
Matt Wise^MLW^Pivot^204.17^86.18^31
Grant Balfour^MLW^Pivot^198.81^81.01^29
Dennis Sarfate^MLW^Pivot^204.17^90.49^26
Jose Capellan^MLW^Pivot^204.17^101.26^26
Greg Aquino^MLW^Pivot^196.11^81.01^29
Josh Bard^SD^Base^201.5^92.65^29
Rob Bowen^SD^Base^201.5^93.08^26
Adrian Gonzalez^SD^Pivot^198.81^94.8^25
Marcus Giles^SD^Aler^182.68^77.56^29
Todd Walker^SD^Aler^193.42^79.72^34
Geoff Blum^SD^Ala-pivot^201.5^86.18^34
Khalil Greene^SD^Ala-pivot^190.75^90.49^27
Paul McAnulty^SD^Escorta^188.06^94.8^26
Terrmel Sledge^SD^Escorta^193.42^79.72^30
Jack Cust^SD^Escorta^196.11^99.54^28
Jose Cruz Jr.^SD^Escorta^193.42^90.49^33
Russell Branyan^SD^Escorta^201.5^84.03^31
Mike Cameron^SD^Escorta^198.81^86.18^34
Brian Giles^SD^Escorta^188.06^88.34^36
Kevin Kouzmanoff^SD^Aler^196.11^86.18^26
Mike Thompson^SD^Base^204.17^86.18^26
Clay Hensley^SD^Base^190.75^81.87^28
Chris Young^SD^Base^220.29^107.73^28
Greg Maddux^SD^Base^193.42^79.72^41
Jake Peavy^SD^Base^196.11^77.56^26
Scott Cassidy^SD^Pivot^198.81^73.26^31
Scott Strickland^SD^Pivot^190.75^77.56^31
Scott Linebrink^SD^Pivot^201.5^89.63^31
Doug Brocail^SD^Pivot^206.86^101.26^40
Trevor Hoffman^SD^Pivot^193.42^92.65^39
Heath Bell^SD^Pivot^198.81^105.14^29
Royce Ring^SD^Pivot^193.42^94.8^26
Cla Meredith^SD^Pivot^196.11^79.72^24
Andrew Brown^SD^Pivot^209.55^99.11^26
Mike Adams^SD^Pivot^206.86^81.87^29
Justin Hampson^SD^Pivot^196.11^86.18^27
Kevin Cameron^SD^Pivot^196.11^77.56^27
Ryan Ketchner^SD^Pivot^196.11^81.87^25
Brian Schneider^WAS^Base^196.11^84.46^30
Jesus Flores^WAS^Base^196.11^77.56^22
Larry Broadway^WAS^Pivot^204.17^99.11^26
Nick Johnson^WAS^Pivot^201.5^96.52^28
Bernie Castro^WAS^Aler^188.06^68.95^28
Josh Wilson^WAS^Ala-pivot^196.11^76.7^26
Cristian Guzman^WAS^Ala-pivot^193.42^88.34^29
Felipe Lopez^WAS^Ala-pivot^196.11^79.72^27
Ryan Zimmerman^WAS^Aler^201.5^90.49^22
Nook Logan^WAS^Escorta^198.81^77.56^27
Ryan Church^WAS^Escorta^196.11^81.87^28
Kory Casto^WAS^Escorta^196.11^86.18^25
Mike Restovich^WAS^Escorta^204.17^110.74^28
Alex Escobar^WAS^Escorta^196.11^81.87^28
Austin Kearns^WAS^Escorta^201.5^94.8^27
Chris Snelling^WAS^Escorta^188.06^71.1^25
Billy Traber^WAS^Base^206.86^88.34^27
Tim Redding^WAS^Base^193.42^86.18^29
John Patterson^WAS^Base^206.86^89.63^29
Shawn Hill^WAS^Base^198.81^79.72^26
Joel Hanrahan^WAS^Base^201.5^92.65^25
Mike O'Connor^WAS^Base^201.5^73.26^27
Emiliano Fruto^WAS^Pivot^201.5^101.26^23
Chris Schroder^WAS^Pivot^201.5^90.49^29
Brett Campbell^WAS^Pivot^193.42^73.26^25
Beltran Perez^WAS^Pivot^198.81^77.56^25
Levale Speigner^WAS^Pivot^190.75^73.26^26
Jason Bergmann^WAS^Pivot^204.17^81.87^25
Saul Rivera^WAS^Pivot^190.75^64.64^29
Chris Booker^WAS^Pivot^201.5^99.11^30
Micah Bowie^WAS^Pivot^204.17^87.48^32
Jon Rauch^WAS^Pivot^222.99^112.04^28
Jerome Williams^WAS^Pivot^201.5^106.0^25
Luis Ayala^WAS^Pivot^198.81^80.15^29
Ryan Wagner^WAS^Pivot^204.17^90.49^25
Chad Cordero^WAS^Pivot^193.42^85.32^25
Humberto Cota^PIT^Base^193.42^90.49^28
Ronny Paulino^PIT^Base^201.5^92.65^26
Adam LaRoche^PIT^Pivot^201.5^77.56^27
Ryan Doumit^PIT^Pivot^193.42^86.18^26
Brad Eldred^PIT^Pivot^206.86^105.57^27
Jose Castillo^PIT^Aler^196.11^86.18^26
Jack Wilson^PIT^Ala-pivot^193.42^82.74^29
Freddy Sanchez^PIT^Aler^188.06^82.74^29
Jason Bay^PIT^Escorta^198.81^86.18^28
Jose Bautista^PIT^Escorta^193.42^82.74^26
Xavier Nady^PIT^Escorta^198.81^88.34^28
Jody Gerut^PIT^Escorta^193.42^81.87^29
Nate McLouth^PIT^Escorta^190.75^80.15^25
Chris Duffy^PIT^Escorta^188.06^73.26^27
Rajai Davis^PIT^Escorta^190.75^84.89^26
Shane Youman^PIT^Base^204.17^94.37^27
Yoslan Herrera^PIT^Base^198.81^86.18^26
Josh Shortslef^PIT^Base^204.17^94.8^25
Zach Duke^PIT^Base^198.81^89.2^24
Paul Maholm^PIT^Base^198.81^96.96^25
Tom Gorzelanny^PIT^Base^198.81^89.2^25
Shawn Chacon^PIT^Base^201.5^91.35^29
Tony Armas Jr.^PIT^Base^201.5^96.96^29
Ian Snell^PIT^Base^190.75^73.26^25
Sean Burnett^PIT^Base^190.75^81.87^24
John Grabow^PIT^Pivot^198.81^90.49^28
Marty McLeary^PIT^Pivot^206.86^99.11^32
Salomon Torres^PIT^Pivot^190.75^90.49^35
Damaso Marte^PIT^Pivot^198.81^86.18^32
Matt Capps^PIT^Pivot^201.5^102.56^23
Josh Sharpless^PIT^Pivot^206.86^100.83^26
Bryan Bullington^PIT^Pivot^204.17^95.66^26
Jonah Bayliss^PIT^Pivot^198.81^86.18^27
Brian Rogers^PIT^Pivot^204.17^81.87^25
Juan Perez^PIT^Pivot^193.42^73.26^28
Bengie Molina^SF^Base^190.75^94.8^33
Eliezer Alfonzo^SF^Base^193.42^96.09^28
Lance Niekro^SF^Pivot^201.5^90.49^28
Mark Sweeney^SF^Pivot^196.11^92.65^37
Ray Durham^SF^Aler^182.68^84.46^35
Kevin Frandsen^SF^Aler^193.42^75.41^25
Omar Vizquel^SF^Ala-pivot^185.37^75.41^40
Rich Aurilia^SF^Aler^196.11^81.44^35
Pedro Feliz^SF^Aler^196.11^88.34^32
Todd Linden^SF^Escorta^201.5^90.49^27
Dave Roberts^SF^Escorta^188.06^77.56^35
Jason Ellison^SF^Escorta^188.06^77.56^29
Randy Winn^SF^Escorta^198.81^84.89^33
Ryan Klesko^SF^Escorta^201.5^94.8^36
Barry Bonds^SF^Escorta^198.81^98.25^43
Fred Lewis^SF^Escorta^198.81^81.87^26
Kelyn Acosta^SF^Base^196.11^87.91^22
Jonathan Sanchez^SF^Base^198.81^71.1^24
Matt Cain^SF^Base^201.5^93.08^22
Matt Morris^SF^Base^206.86^94.8^33
Russ Ortiz^SF^Base^196.11^89.63^33
Noah Lowry^SF^Base^198.81^90.49^26
Barry Zito^SF^Base^204.17^92.65^29
Vinnie Chulk^SF^Pivot^198.81^84.03^28
Kevin Correia^SF^Pivot^201.5^86.18^27
Steve Kline^SF^Pivot^196.11^92.65^35
Armando Benitez^SF^Pivot^204.17^98.68^34
Scott Munter^SF^Pivot^209.55^103.42^27
Jack Taschner^SF^Pivot^201.5^89.2^29
Brian Wilson^SF^Pivot^196.11^88.34^25
Merkin Valdez^SF^Pivot^206.86^89.63^25
Brad Hennessey^SF^Pivot^198.81^79.72^27
Billy Sadler^SF^Pivot^193.42^81.87^25
Pat Misch^SF^Pivot^198.81^73.26^26
Gary Bennett^STL^Base^193.42^89.63^35
Yadier Molina^STL^Base^190.75^96.96^25
John Nelson^STL^Pivot^196.11^81.87^28
Albert Pujols^STL^Pivot^201.5^96.96^27
Adam Kennedy^STL^Aler^196.11^79.72^31
Aaron Miles^STL^Aler^180.01^77.56^30
David Eckstein^STL^Ala-pivot^180.01^71.1^32
Scott Rolen^STL^Aler^204.17^103.42^32
Scott Spiezio^STL^Aler^198.81^94.8^34
Jim Edmonds^STL^Escorta^196.11^91.35^37
So Taguchi^STL^Escorta^188.06^70.24^38
Juan Encarnacion^STL^Escorta^201.5^92.65^31
Skip Schumaker^STL^Escorta^188.06^75.41^27
John Rodriguez^STL^Escorta^193.42^88.34^29
Chris Duncan^STL^Escorta^206.86^90.49^26
Adam Wainwright^STL^Base^212.24^88.34^26
Mark Mulder^STL^Base^209.55^89.63^30
Anthony Reyes^STL^Base^198.81^92.65^25
Ryan Franklin^STL^Base^201.5^77.56^34
Kip Wells^STL^Base^201.5^86.18^30
Chris Carpenter^STL^Base^209.55^99.11^32
Russ Springer^STL^Pivot^204.17^90.92^38
Jason Isringhausen^STL^Pivot^201.5^99.11^34
Ricardo Rincon^STL^Pivot^185.37^81.87^37
Braden Looper^STL^Pivot^201.5^94.8^32
Randy Flores^STL^Pivot^193.42^77.56^32
Josh Hancock^STL^Pivot^201.5^88.34^29
Brad Thompson^STL^Pivot^196.11^81.87^25
Tyler Johnson^STL^Pivot^198.81^77.56^26
Chris Narveson^STL^Pivot^201.5^88.34^25
Randy Keisler^STL^Pivot^201.5^81.87^31
Josh Kinney^STL^Pivot^196.11^84.03^28
